category,tid,bvid,title,desc,pubdate,owner_mid,owner_name,view,danmaku,reply,favorite,coin,share,like,dislike
科技,95,BV18j411Q7mV,把Win11装到显卡（RTX4090）里，有多快？,图一乐,1686364200,9321359,FUN科技,178727,568,432,880,607,305,7276,0
科技,233,BV1Ck4y1p7EW,OLED写动画真有意思 丝滑,"参考来自，感谢
BV1wo4y1474K

原版架构很灵活但有点难读懂，于是自己重写了架构，弹窗的数值可以传递不同的数据类型除了字符串",1686068355,16758526,甘草酸不酸,308517,37,276,4672,909,415,14075,0
科技,95,BV1aM4y1e7sG,【建议收藏】2023 618手机推荐：这些才是真香机 | 大米评测,【建议收藏】2023 618手机推荐：这些才是真香机！,1685530943,8372353,大米评测,1267578,4003,7506,13083,5740,8039,33374,0
科技,95,BV1z8411Z7Ro,圈圈在公司跟两个美少女玩游戏！！,海信E8K电视真不错嘿嘿~,1686283200,8784855,--圈圈--,311939,247,76,251,549,16,5421,0
科技,233,BV1oP411B7Nc,自造二战反坦克路障模型，防线上的装甲漏斗,-,1686390366,384242599,杰客机械师,376181,243,109,620,99,39,8782,0
科技,95,BV1H14y1Q7KX,如果给女朋友拍照只用50mm定焦镜头 ｜ 索尼FE 50mm F1.4GM,-,1686133800,202156644,莫梦醒x,139219,310,338,5360,2304,2014,7172,0
科技,232,BV1Go4y1u7UN,这工作干的，真是惊心动魄，要不是挖机手跑的快！,-,1685581221,3493292178147744,阿里小山大,800223,36,89,687,49,16,4598,0
科技,232,BV1ic411u74c,舰炮的进化（中）大舰巨炮的巅峰对决【262思货】,从12寸、13.5寸、14寸、15寸、16寸、一直到18.1寸！在这个大就是强的时代，舰炮按照“大”的单一指标一条道走到黑，战列舰持续了40年近乎线性的放大式发展，至二战盛极而衰。本期视频咱就一起捋一捋大舰巨炮的巅峰对决。,1686305295,324879,CRAZY262,114772,829,392,1635,1714,119,9457,0
科技,232,BV1ZM4y1a7rF,特种设备！,太原重工,1686122016,1897686011,啊三矿机,254387,264,342,570,61,79,10255,0
科技,232,BV1z24y1P7kv,五颜六色的水宝宝来给你解解压，艾特你列表第一位来解压,五颜六色的水宝宝来给你解解压，艾特你列表第一位来解压,1684494290,1830591438,解压玩家来啦,722707,0,0,686,12,1,61,0
科技,95,BV1eo4y1G7iJ,在重庆，只有魔法能战胜魔法。,"短片由荣耀Magic5 Pro拍摄。
三连啊啊啊啊啊啊啊啊啊啊啊",1684817484,23079060,不自由摄影师winga,4018728,4309,8322,69868,135370,33724,296190,0
科技,233,BV1Ek4y1p7f3,用电钻测试模型车桥后八轮攀爬能力！,-,1686143165,1765828263,diy改不了的信念,325066,11,38,133,39,5,2276,0
科技,230,BV1so4y1M7oA,ChatGPT割韭菜？我只服国产套壳！,"本期关键词：webchat
参考资料：https://github.com/Chanzhaoyu/chatgpt-web",1685697750,38061207,GitHub程序精选,664308,612,2229,51815,16784,3938,49826,0
科技,95,BV1rL411i7B2,网络避坑13条！假如良心师傅说真话,-,1686306656,3494353546774757,肖米智能家居,131338,74,398,4959,728,199,2751,0
科技,232,BV1wV4y1r7yG,男人减速带 盘点大口径狙击步枪杀伤威力,-【男人减速带 DP28轻机枪（大盘鸡）-哔哩哔哩】 https://b23.tv/pmV6Ztd,1684737801,3493290521397507,枪械科普,296284,47,13,10422,166,12,1529,0
科技,230,BV1n24y1F7dw,三款男生专属App，女生请止步！,,1682513940,481872624,从头学电脑,3048233,133,78,346620,38727,133,73999,0
科技,95,BV16c41137Yc,4070Ti 才上市多久，就到了维修佬的工作台上,,1686304348,358943968,靓女维修佬,129120,806,502,343,1559,169,9742,0
科技,233,BV1jc411g7Gq,防摸鱼的透明电脑,"兄弟们！扣扣粉丝裙：789294635
631221821
789554332",1686388081,454118230,开箱嘤嘤怪,115440,293,316,556,1624,155,13022,0
科技,231,BV15c411N7zu,自己搭建了一个ChatGPT网站，无限制！（V4.8）,欢迎大家体验小鲨鱼的公益站点，喜欢的家人们一键三连哦~,1684492639,1634313180,奶鲨要抱抱,141992,38,2640,11253,9825,406,7832,0
科技,95,BV1bk4y1p7JD,你们还记得万能充电器吗？,,1686145502,3493270181120391,银秀疯狂测评,239463,60,255,1168,41,16,7181,0
科技,95,BV1Fc411G7F6,【真机试戴】苹果 Vision Pro 新头显太猛了！实际使用感受！10分钟看完最新情报｜小宁子,苹果刚刚在 WWDC 上公布了自己的全新产品——混合现实头显 Vision Pro。是苹果继 iPhone 之后最有野心的产品。很荣幸，我成为了今天第一批试戴的三个中国媒体/博主之一，我现在太兴奋了！,1686073425,27899754,贪玩歌姬小宁子,1079905,5585,5394,5916,8834,14263,31678,0
科技,95,BV1qu411W7Bi,【19元155G+100分钟】燃爆了！新世代流量卡，全能顶流罕见回归,"全能流量卡，19元155G，这次搭载了100分钟通话，曾经刚上线不到两天就下架，这次罕见回归➡️https://gaoneng.bilibili.com/tetris/page/?pageId=768846766041591808
加强版本29元180G+100分钟戳这里➡️https://gaoneng.bilibili.com/tetris/page/?pageId=768846832457621504",1686134124,365842307,流量卡表哥,191991,304,2410,2241,840,1663,5111,0
科技,95,BV17o4y1T7Ne,中正评测：新一代780M核显，无界14+，R7-7840HS,中正评测：新一代780M核显，无界14+，R7-7840HS,1686197350,178047796,中正评测,134880,1015,1256,615,1133,1048,5454,0
科技,95,BV1AX4y1h7Bi,在现场用长焦怼脸拍Tim，竟被对方一眼识破 | 6月Nikon广州超级创意营现场回顾,"第一次在现场看到Tim，太酷啦！台下坐满了一大堆男粉丝，不愧是男神！真的太酷啦！
“我个人其实挺鼓励各位试一下超长焦， 像那边那位老哥，他们现在一直在拿超长焦怼我” 这里被抓到啦哈哈，指路00:20， 后面还有尼康Z8+F0.95夜神+长焦展示画面，真是太牛逼了，现场直接喊起wc，掌声雷动！不愧是尼康

Shot by Sony 70-350gm （Nikon别打我，非砸场子来的，逃==）",1686369600,149078671,原谅我如此伟大,243981,20,153,477,37,98,4803,0
科技,95,BV1Hs4y1H7Rh,笔记本到手后 必须要做的设置,,1679654951,632174360,DMoon数码,929284,2,8,97175,15114,46,28227,0
科技,95,BV1os4y1i7uD,IOS微信现状,-,1686028857,478273712,阿芬TV,397458,268,2670,658,164,3282,6771,0
科技,232,BV1LP411R7wN,为什么用两根铁丝就能开锁？,-,1683806890,3493285194632125,原理视界,4059017,313,908,83109,3833,1858,155474,0
科技,95,BV1H8411Z72k,a7s还没炸呢,亻尔 女 子,1686133857,3494351376222302,小恺搞机,279785,2,118,175,46,93,2969,0
科技,95,BV1pc41137sx,【差评】市值万亿的英伟达，以后怕是看不上玩家裤兜里的那点钱了。。。,"这个穿着皮衣的男人，用精准的刀法和离谱的定价，让全世界游戏玩家想爆粗口
但也是这个穿着皮衣的60岁的白发老头，用他的技术和野心，让我佩服得五体投地 ——
骂归骂，但皮衣可真不开玩笑。。。",1685946439,31880257,差评硬件部,858065,2976,4519,6856,3030,6056,35815,0
科技,232,BV1ou4y1Z7hA,最危险的手枪故障爆膛弹,,1686297900,302178771,Daydreamer-David,176347,31,76,1537,47,19,9184,0
科技,95,BV1zo4y1E7Ju,深度还原,-,1686142856,3493138442226490,阿文_530,229218,16,404,282,18,74,6532,0
科技,95,BV1du4y1Z7RS,家长们不要给孩子乱买手机，推荐清单放在最后！#数码科技 #手机 #高考,-,1686291280,448338145,浪奔吹科技,176317,84,425,2217,66,81,7089,0
科技,95,BV13c411N7kb,无需X-BOX主机，电视上也能畅玩XGP，你学会了吗？,,1684489590,13359751,当贝市场,143756,109,80,14006,2431,33,4579,0
科技,95,BV13h4y1x7Dh,这是在拍个啥？卧槽！,"相机：索尼A7M4
镜头：腾龙 70-180 F2.8",1686132000,282923324,谢牛玉猪,153962,75,279,1156,74,142,17861,0
科技,232,BV1Uz4y1v7w1,家里插座总烧进口电器，国产电器正常。。(一),-,1686214217,1985127693,城阳电工电路,136475,591,619,299,199,49,5051,0
科技,233,BV18s4y1v7re,实现儿时的梦想：自制MR眼镜 ！战斗力探测、AR无人机联动 尽管不如Apple Vision Pro但我会继续努力，坚持开源,"PCB制作是www.jlc.com制作的，6层以下不用钱。外壳是激光烧结+树脂工艺。肉眼看没有纱窗效应，非常清晰。系统是Android，所有三方应用都支持。最早用的是Linux开发，视频中没有体现。
视频有4个部分，第1部分是功能展示，第2部分是背景介绍，第3部分是技术原理，第4部分结尾展望，技术原理都很简单但是视频时真的难做，上一版几乎都要做成教程，很冗长，所以不得不重新剪。我希望能给你到最好的观看效果，把你的硬币都整来嘿嘿。
目前的功能有：热融合、主动式红外夜视、看视频 打游戏、纯手势……",1686278722,27718986,洪磷造物,58055,100,519,3242,2877,613,4491,0
科技,95,BV1hj411Q7ap,3000多元海景房！虽然1000花在刀把上，但还是能2k分辨率通吃所有游戏！《人人有机用 番外》第15期,用它打了一个通宵lol,1686145195,26100279,香蕉丸子加番茄,109569,2579,9508,2509,6942,502,9332,0
运动,164,BV1kX4y1t7QJ,带海皇吃了3天炸鸡，瘦了5斤,,1686218400,1531707,叔贵,2169524,3124,1423,29162,32483,4478,192747,0
运动,238,BV1SM4y1e7Eq,为了打破次元壁，我计划刷新世界纪录！再试一次，也许就会迎来新的人生！,,1686135600,1455861172,剑客范十三,1694208,634,438,12514,11516,196,92349,0
运动,236,BV1vo4y1E787,还想给我挖坑，栽沟里了吧,,1686213254,3493282980039394,台球帝丫,2174708,250,289,1953,602,104,69087,0
运动,238,BV14h4y1G79N,水翼网友见面会，哈哈哈太好玩了#海王三亚分王 #无动力水翼板 #dockstart,-,1686210260,279168660,海王三亚分王,2801591,349,853,3603,368,2048,73989,0
运动,236,BV1yN411C7rA,中国小将贾芳芳使用无敌风火轮，击垮俄罗斯不败神话！,,1686059551,429688201,柯乐精神,864796,889,537,2182,1350,322,58356,0
运动,249,BV18k4y1p768,卡库状态这么火，打曼城能有机会么？,-,1686327642,271213635,大连小王爱踢球,459276,1240,1062,1654,6723,2530,33510,0
运动,164,BV1Lm4y1q7u2,今天隐藏实力了，摊牌了，螺纹钢照样拿捏,,1686216600,3493260093819171,李维刚的日常,896046,644,828,789,390,70,44843,0
运动,164,BV18u411W7C6,这一幕感动了无数网友！,舞台无处不在传递正能量,1686304800,126025624,石磊菲菲_,215890,593,602,3875,29694,886,28674,0
运动,249,BV11V4y127vR,梅西确认加盟迈阿密国际！童话故事在12月18号已经画上了圆满的句号，接下来是里奥梅西自己的人生,,1686213087,334932680,司马尘,333011,1230,2085,3372,9026,1677,24972,0
运动,164,BV18s4y1v7Lv,关关难过关关过，步步难行步步行。加油！,-,1686133509,1630159115,丹尼斯deniss,463146,643,715,4509,8027,1304,122293,0
运动,235,BV1qu411W7oH,新人来到、守元能否继续蝉联野球帝腕王？,-,1686232701,1755748572,刘守元_,342781,254,412,1144,1869,261,42007,0
运动,235,BV1TM4y1Y7wj,要打就打最强的！校园球王化身利拉德，看表三分射穿老王…,,1686188952,433456003,野球帝王师傅,505412,169,188,874,326,183,34073,0
运动,164,BV1Ao4y1T7Zt,“跟夏天的较量已经开始了 对着镜子看看自己的身材 立刻马上 自律起来 咱不能输！”,-,1686145384,73820664,自律的悍匪,430204,541,288,8520,1809,518,17444,0
运动,238,BV1EP411D7UA,湖南省服申请出战,-,1685690973,1947763339,李振宇Zhenyu,2545420,975,2073,22413,7710,9440,269565,0
运动,164,BV1nm4y1t7t5,【速效休息】20分钟躺平冥想，重启大脑提高专注力 |考生必备,"高效休息的冥想来啦！ 这期特别适合正在备考冲刺的学生朋友、和已经工作但作息不规律，时常觉得自己状态一般的朋友，午睡 睡前 早醒 失眠 任何疲劳的时候都很适合去做哈哈哈也是我现在午休的保留节目。我们会通过yoga nidra瑜伽放松术，最大程度地放松身心，重新获得精力充沛的自己！ 生活中一定会有压力与忙碌，希望这20分钟可以让我们暂停一下，喘口气会有更多前进的能量，但也请注意不要用冥想代替日常所需要的睡眠，祝大家健康顺利！
片尾漂流瓶的小活动有兴趣的可以参与下，很期待看到你们的感受！",1684836000,63486758,范李猿,3756503,22328,3154,458566,127789,49131,328478,0
运动,235,BV1Ju411Y78P,“王炸组合-热火掘金G3”,-,1686225911,1273265116,皓篮球,429867,286,405,1194,1554,672,43594,0
运动,236,BV1qV4y127sJ,24岁康纳的采访解开了我23年成长过程中的困惑,"https://www.youtube.com/watch?v=sWnwL1-AVe8
1.人应该从何处获取动力；2.以怎样的心态面对恐惧；3.人在拼搏期应该坚信什么样的理念；4.人应该追求什么。",1686192978,1518979155,晨光馊饼,191164,107,260,12239,1576,732,7838,0
运动,237,BV1ru4y1Z7BX,少年你且记住：“无极而生，动静之机。心静则神安。”,-,1686053092,387392640,打太极的小赵,244547,310,372,15930,1730,374,72235,0
运动,164,BV1bu4y1d7wE,当你卧推被压时健身人的救人速度有多快,好的健身氛围是让人很有幸福感的，视频里的两人都是陌生人。但是救人的速度真的很快,1686140539,355410994,拒绝冷牛奶,589284,15,436,828,3040,95,28343,0
运动,238,BV17W4y1X7RA,挑战日本悠悠球3A世界冠军,-,1685792588,259358419,悠悠球琛总,2650378,641,594,21112,6382,232,128093,0
运动,164,BV1qo4y1T7HR,四个贪得无厌的健美运动员（上），每一个都把药物当饭吃,你知道健美运动员为了荣誉有多疯狂么，今天视频我们会给大家带来，那些贪得无厌的健美运动员,1686281296,596933419,科普这件小事,544480,336,674,371,44,243,7623,0
运动,249,BV1vc411u7fr,“足 坛 名 画 六”,-,1686142971,319644921,彩虹过人吖,493325,59,61,2452,124,69,31933,0
运动,238,BV1VV4y1U7oN,无动力水翼玩法之-沙滩出发玩法（BeachStart）国内也有人能完成这种出发方式了,-,1685507124,1188263922,WaveStealer水翼冲浪,1094199,823,652,10453,1539,1197,134891,0
运动,249,BV1Hh4y1x7GQ,再见伊布！再见大奉先！,,1686048435,643958569,足球记忆,610059,759,492,7689,7111,1889,58365,0
运动,164,BV11h4y197TB,减脂人眼中的跳绳瘦身法,-,1686302908,500957592,TANK和嫂子,142890,48,244,18593,2111,633,16026,0
运动,238,BV1Fs4y1v7Wq,当公园奶奶拿到我的巨剑……,"呱！来的又是什么强者了！原来是几位打太极的老人家，每一个都力从地起，每一个都松活弹抖，发力与化解都技惊四座，还能掂你的巨剑，给你意外惊喜呀！这学艺不精的巨剑妹抖，要怎么抵挡的了，怎么抵挡的了了！老人家们定要把up骂至粉碎，自站桩开始重新练呀！

总之感谢爷爷奶奶这几天的教导！",1686222147,277724013,JoyeYorkshire,495229,1043,1743,1712,400,2672,15954,0
运动,236,BV1cs4y1v7QL,一场火爆国外的假拳赛！几百人演戏骗一个人,一场火爆国外的假拳赛！几百人演戏骗一个人,1686133917,96610722,格斗迷官方,355349,169,576,1017,206,73,19269,0
运动,164,BV1wW4y197V3,力量与优雅结合,-,1686110767,516435773,每日肌汤,458529,45,162,4969,412,576,30372,0
运动,235,BV1d8411f7Lm,这个颜色的篮球场有点好看哦,-,1685590280,12294639,专业改造运动场,2707009,1286,2115,3742,705,1042,103473,0
运动,235,BV1do4y1u7pH,好家伙，练习惯了以后到真到打比赛的时候，一边运球一边抽对方嘴巴子[冷漠],-,1686013200,511575069,No-Solution篮球,745263,181,558,6426,1856,2491,39172,0
运动,238,BV1Tu4y1Z7jN,最刺激的的一集,-,1685964657,56606058,AJpavoon,691577,182,92,15596,575,326,9554,0
运动,249,BV1co4y1T7ds,独家！世界足球先生卡卡的快问快答,卡卡搭档过最棒的前锋是谁？最难对付的后卫是谁？职业生涯最开心的时刻？最艰难的一场比赛是哪场？想对中国球迷说什么？总台记者王冠对巴西球星卡卡进行独家专访。,1686320300,456664753,央视新闻,170069,849,757,2518,2414,1712,20174,0
运动,249,BV1du411a7pR,超震撼！本泽马吉达联合亮相仪式！真的是比C罗的亮相仪式要夸张,6月9日凌晨本泽马正式亮相沙超吉达联合！无人机组成本泽马头像的环节真的是看到我头皮发麻！,1686253168,436553623,咖啡醉足球,307900,2809,1733,868,494,2071,6521,0
运动,235,BV1ch4y1R7Z6,【徐静雨】掘金2-1热火，约基奇穆雷双双30+三双，恐怖的二人组！,【徐静雨】掘金2-1热火，约基奇穆雷双双30+三双，恐怖的二人组！,1686199478,306936843,雨说体育徐静雨,309536,727,1079,251,641,163,8024,0
运动,238,BV1gc41137vr,第一视角带你体验奇幻的气球保卫战,下豆子第一视角带你体验奇幻的气球保卫战,1686040200,1971635255,小豆子的电影院,545064,0,0,623,8,0,67,0
运动,235,BV17V4y1U7j6,《篮球场上的惊人瞬间》,-,1685700736,1302060399,看看你的呼吸,525421,7,1,16366,701,7,3171,0
运动,164,BV1aL411q7cC,圆肩驼背，学习这个习惯，不经意就变美了,,1685279892,1425573963,明星身材管理师张展鹏,902140,120,165,104726,3636,2831,93099,0
运动,238,BV18o4y1T7HF,今天这鱼从早到晚都没换出去，但我们最后还是吃上了火锅～,今天这鱼从早到晚都没换出去，但我们最后还是吃上了火锅～,1686214800,3493134059178148,嗨皮钓鱼记,194487,210,178,664,5589,28,17888,0
运动,236,BV18z4y1v7h6,听闻梅西加盟，迈阿密的另一位10号忍不了了！！！,"😘必须送上祝福！
海豚明星外接手”猎豹“泰里克-希尔欢迎梅西来到迈阿密！",1686219532,495627864,NFL橄榄球,411324,91,828,588,208,177,16881,0
运动,164,BV1Ao4y1J7qx,章鱼篮球登场！让各位久等了～,-,1686137552,44708078,努力的橙子在增肌,343079,375,457,1322,2480,2172,37624,0
运动,236,BV19o4y1E7gH,这一招，名叫 晚安,-,1686217225,3493290575923274,车拉了驴子,388220,67,382,1783,108,1640,13522,0
运动,236,BV1Lm4y1q7T2,UFC联名扇耳光大赛，一场必须挨打的竞技，PowerSlap第二季（上）,"源视频：https://www.youtube.com/@ufc/videos
世界这么大，但是我们有相同爱好再次相遇，想要进交流QUN的发我消息（必回）
小白解说，如果我有解说不到位或者说错的地方，大家可以在评论区留言告诉，这是对我最大的帮助，或者你们有什么想说的，都可以在评论区留言。觉得本期视频是帅的，麻烦一键三联，你们的鼓励才是我最大的动力，我将继续为大家带来更多精彩的视频，谢谢！",1686229200,302373005,困兽之战_混战,320873,902,243,267,207,1246,1480,0
运动,249,BV1wu4y1f7eP,梅西加入迈阿密国际，罗蜜speed当场投诚,-,1686194903,450092774,speed的罗哥,287083,848,920,687,288,1889,4692,0
运动,238,BV1Mc411G7SP,宝剑锋从磨砺出，梅花香自苦寒来。,,1686119672,3493258101524916,外闻轶事,498478,19,96,331,56,17,12934,0
运动,164,BV1KV4y1S7Go,阿华田麦旋风第三期,-,1686202415,411379495,吴彦祖秃顶版,270940,486,658,372,1022,881,28786,0
运动,235,BV1Yh4y1G7NA,0度底线三分14中13,-,1686136208,3493110218754842,guizhoukebi,388091,251,701,644,220,2557,16926,0
运动,164,BV1uh4y1R79Q,收藏练起来！“仰卧起坐”动作标准调整,（视频来源：中国军网八一视频）,1686201569,1131457022,人民日报,146675,173,456,7206,979,2466,11893,0
运动,164,BV1A14y1Q7xq,情侣竞技，招招致命,,1686193168,13309001,朴男krisun,336338,61,131,526,65,103,18366,0
运动,237,BV1jL411i7xT,人家又来打双节棍了～～,我是程新研～谢谢你们的支持与观看！,1686005260,249154449,程新研,261138,695,2497,8000,2333,1572,58664,0
运动,238,BV1xh4y1G7en,足控巅峰！这一脚 谁能受住？,足控巅峰！这一脚 谁能受住？#武术 #功夫 #运动,1686229200,628607327,武术世界频道,402160,464,2527,678,47,216,5983,0
运动,235,BV1sz4y1v75m,找回了状态也找回了浪漫,,1686191106,549751829,Air-China徐通,335791,125,71,346,78,95,14603,0
运动,164,BV16M4y1i7Uo,再次给军训的学弟们上个才艺,-,1685341434,415467667,Ustyle丸,2768833,311,1025,8427,1136,896,196976,0
运动,164,BV1z8411Z7Nm,一个真正man_sigma,-,1686099530,646286346,聖オットリーニ,214229,43,220,2970,521,722,35684,0
运动,249,BV1DX4y1t7vE,这操作可以！球迷把自己的手机扔给本泽马自拍！,.,1686282861,361485057,心中之雪,228996,47,379,971,60,453,28358,0
运动,236,BV1th4y1G7c4,邻居找我打球 但我不想下楼,-,1686139082,471240406,金小胖YT,433524,25,161,412,73,610,6563,0
运动,238,BV1FP411X7Hd,三圈是怎么练成的,-,1685283905,1370442653,叶婷想太多,3376160,280,971,10870,2122,1234,195287,0
运动,249,BV1Qu411a7b4,梅西加盟迈阿密国际，36岁男人对于家的选择,,1686173688,108618052,真实球迷汇,330218,790,3410,882,3889,658,13333,0
运动,164,BV1ZN411r7da,拥有成为一辆法拉利的勇气吧,-,1686071868,525407486,165的超级霖,241835,177,544,2175,2006,578,7883,0
运动,164,BV1Uh4y1G7GU,适合女生练的一套武当丹剑,-,1686224584,357071859,武当韩湘子,142447,56,145,2981,501,194,20193,0
运动,235,BV18o4y1E7N8,在掘金主场看NBA总决赛是什么体验？！全场欢呼！气氛太好了！,这是我人生中看过的第二次NBA总决赛！只可惜。。不是勇士！不过掘金主场太爆炸了！气氛太好了！就是球票有点贵。。花了我一万多块钱！求求兄弟们给我个三连！三连！三连！回回血吧！,1686369722,6336952,老李船长,174983,915,326,923,2941,189,12034,0
运动,164,BV1WP411D7cA,【小马哥 热身燃脂舞】调动全身 快乐燃脂,"【彪汗指数】💦
【难度指数】⭐️⭐️
【BGM】The Cure-LadyGaGa
宝子们！今天的bgm是小马哥最爱的GaGa的歌！这是你喜欢的音乐么？留言告诉我你最喜欢的是哪首歌～来一起舞动吧？",1685691570,1542664310,小马哥Marshall,281835,155,188,12033,1158,976,34668,0
运动,235,BV1Zu4y1Z71a,下雨天打球太开心了！,-,1686296882,1130114889,杨策YC1,185136,58,48,375,94,26,14465,0
运动,164,BV1qh4y1s7Pi,减掉30斤是什么样的体验呢？,-,1685532861,66127341,陈威MAX,342266,237,1058,4319,707,1996,35925,0
运动,238,BV19L411v7JX,马背上实拍昭苏天马浴河，第一视角感受万马奔腾,-,1686054868,1807764298,晚心牧歌,233191,334,620,3320,1281,509,35957,0
运动,249,BV1ZX4y187rr,每周足坛电子厂！伊生有你，布说再见,"最纯粹的足球！最下饭的享受！欢迎来到足坛电子厂！
所有BGM均在歌单内
歌单链接：https://music.163.com/playlist?id=7053774818&userid=404190141
全平台链接中转站：https://hlcat.cn/riki",1686180600,436036217,爱穿小脚裤的花轮,189464,1833,663,1708,6413,484,14948,0
运动,164,BV1iW4y1X71V,【骑游中国】可能是全网第一个骑车去土林的？骑入云南荒凉又神秘的“外星文明” ｜42度高温骑行挑战｜元谋旅行vlog｜户外运动耳机推荐｜云南旅行,"云南的风景真的从没让人失望过！
本期视频带大家去看距今170 万年前最原始的自然风景，也是发现最早人类化石的地方！
行走在元谋土林中有一种置身西部荒野的错觉
景观震撼！地广人稀~
.
内含品牌合作
*韶音OpenRun Pro Mini
.
*感谢观看！",1686362400,479537605,VKKKKK大魔王,169268,565,305,4277,1279,496,6051,0
运动,164,BV18V4y1U7QA,蜻蜓点水俯卧撑遇上蝴蝶振翅俯卧撑会发生什么,和虾哥,1686027816,108255716,小B仔_,502323,165,264,963,81,694,10543,0
运动,164,BV1Co4y1F7d8,叫练：去汉堡王放纵了？,-,1684381200,340529477,Champ教练的精神氮泵,1446635,454,965,3629,336,1475,57942,0
运动,235,BV1BV4y1U7HK,北美野球场阴阳头slim遇到强劲天赋怪，到底谁是赢家，他们之间又能擦出怎样的火花呢?#篮球需要沉淀#实战篮球#用篮球表达心情#,-,1685943492,1009311530,北美野战场,406147,12,29,4244,209,39,5459,0
运动,164,BV1iM4y1e7p1,网瘾赌徒，转眼受邀去国家队，参加达人秀,-,1685530800,31578954,街健呆木头,2099740,1561,3274,18737,73949,3902,257582,0
运动,249,BV16u411W76h,「中字」不建议看完 容易血压飙升 过去背了太多锅,梅西专访片段，谈及回归巴萨的问题。,1686182305,1381932463,盘带魔术师,169685,493,1004,2285,767,1475,4476,0
运动,238,BV1rX4y1t7Yh,小时候看了这些武术演练场面让我痴迷上了武术，而现在这些画面已成经典难以超越。,-,1686099352,109779351,呼家将武术,172908,103,138,6744,690,134,21493,0
运动,164,BV1mX4y117Ar,瘦脸和脖子最好的跟练，值得尝试,运动可以瘦脸吗？如何运动可以让脸部和脖子更有型？今天的训练通过矫正不良体态来改善脖子和脸部的脂肪分布，可以从视觉上达到瘦脸手脖子的效果，效果非常明显，非常值得尝试。,1684377300,270885164,飞特那斯,552904,144,280,115691,14948,4040,39694,0
运动,238,BV1ZP411D7DN,在40年前，一个刚刚退伍的军人进入这个洞穴，不小心摔下洞里的悬崖，再也没有出来，当年没有设备和技术，无法救援，洞口也封了40年。今天我们答应家属进去把他带回来！,-,1685931157,1356251652,铁男_地心探险队,322690,989,425,1794,1523,64,34980,0
运动,164,BV1eL411i7gv,【收藏向】如何正确跑步：6个动作帮你纠正错误跑姿,跑步姿势的调整，微调是最理想的，跑步力量训练请参考：https://www.bilibili.com/video/BV1tP4y1y7rk/,1686369600,451645162,跑步的子章老师,91690,38,150,5508,1354,466,4511,0
运动,249,BV1tj411Q7ub,官宣：麦卡利斯特正式加盟我军！,"我们确认与布莱顿足球俱乐部就麦卡利斯特的转会达成协议✅
麦卡欢迎参军！

关注利物浦足球俱乐部B站官方账号
You'll Never Watch Alone.",1686219744,1162655250,利物浦足球俱乐部,187267,419,1092,873,2356,1244,11780,0
运动,235,BV1Ah411F7aT,高中生陪大叔大爷过过儿童节不过分吧？,一键三连，关注up。,1685598197,4731665,李俊每天都在天上飞,742221,35,202,1025,104,158,30402,0
运动,236,BV1xh4y1R7Ge,回到塔城母校，熟悉的校园、老师，还有我～希望孩子们都能成为更好的自己。,,1686376381,1955151023,李景亮mma,193066,121,303,290,760,58,13821,0
运动,236,BV1kc41137aT,“为了公司的利益，我拒绝对战你！”送葬者 VS HHH，WWE时代终结之战！,,1686297173,440237866,WWE摔哥秀,128906,1320,488,1227,5233,187,6562,0
运动,238,BV1kW4y1X7QF,这就是所谓的一家人，要整整齐齐吧，哈哈哈,-,1686060387,183360733,一个人玩花式,208307,64,136,3551,235,211,21279,0
运动,164,BV1p14y1Q7iS,25分钟暴虐下腹，干掉肚子｜躺姿不伤膝，一遍200-300大卡。【夏天减肚子2】,"这是专攻下腹的第二期，纯躺姿，膝盖非常友好。强度适中。如果需要强度跟高的第三期，在评论区给猫叔留言，安排！
建议每次跟练1-3遍，时间在30分左右，量力而行，循序渐进。配合第一套站姿，燃脂塑形效果会很好。
高考在即，猫叔也祝所有莘莘学子金榜题名，旗开得胜，高考加油！这个夏天必定是我们一起蜕变的时段，加油！！
记住我们的口号：大体重减肥有猫叔，快快乐乐不认输！",1686216273,13716885,猫叔慢跑,50617,163,183,6884,1540,216,2763,0
运动,249,BV1Yh4y1G7Ns,我们在街头偶遇C罗！竟是因为要去陪女朋友买梅西球衣,-,1686181794,481678090,花式足球克里斯,214587,262,1062,1644,317,335,15356,0
运动,236,BV1K14y1Q7xs,因为400米太难跑，博尔特转练100米，并用5场比赛打破世界纪录！,,1686218913,702853233,高歌体育,231224,52,58,280,35,9,9352,0
运动,249,BV1ts4y1v7U9,来欣赏一下顶级的防反,-,1686219173,553462968,MiZIH,213223,22,159,825,223,85,13867,0
运动,238,BV1oo4y1E7VB,纯属意外，这一波被我装到了，危险动作请勿模仿，滑板，滑板阿健,,1686139679,437527475,滑板阿健,223231,1,32,389,34,24,17395,0
运动,236,BV1vX4y1t7q8,故事要从一位妹子约我打球说起,-,1686146619,34670497,九年雨,226200,61,124,432,109,309,6231,0
运动,249,BV1Hh4y1G7TJ,苏牙谈梅西职业规划，MSN时期就决定好了,-,1686231859,481078224,此剑名浮萍,140334,170,499,1255,501,918,8267,0
运动,164,BV1wX4y1h7v6,别恰烂饭了，吃这个就能瘦？纳豆激酶到底是什么鬼！,纳豆减肥？信你个鬼！,1686316889,668168629,瑶瑶真吃不饱,169357,101,69,976,118,139,3812,0
